"","year","month","day","gender","births"
"7051",1978,3,"24","M",4721
"7052",1978,3,"25","F",3788
"7053",1978,3,"25","M",4099
"7054",1978,3,"26","F",3729
"7055",1978,3,"26","M",3866
"7056",1978,3,"27","F",4542
"7057",1978,3,"27","M",4571
"7058",1978,3,"28","F",4516
"7059",1978,3,"28","M",4787
"7060",1978,3,"29","F",4505
"7061",1978,3,"29","M",4701
"7062",1978,3,"30","F",4428
"7063",1978,3,"30","M",4489
"7064",1978,3,"31","F",4663
"7065",1978,3,"31","M",4667
"7066",1978,4,"1","F",3990
"7067",1978,4,"1","M",4091
"7068",1978,4,"2","F",3806
"7069",1978,4,"2","M",3893
"7070",1978,4,"3","F",4426
"7071",1978,4,"3","M",4701
"7072",1978,4,"4","F",4520
"7073",1978,4,"4","M",4930
"7074",1978,4,"5","F",4288
"7075",1978,4,"5","M",4572
"7076",1978,4,"6","F",4285
"7077",1978,4,"6","M",4696
"7078",1978,4,"7","F",4385
"7079",1978,4,"7","M",4702
"7080",1978,4,"8","F",3831
"7081",1978,4,"8","M",4072
"7082",1978,4,"9","F",3696
"7083",1978,4,"9","M",3767
"7084",1978,4,"10","F",4313
"7085",1978,4,"10","M",4568
"7086",1978,4,"11","F",4419
"7087",1978,4,"11","M",4615
"7088",1978,4,"12","F",4221
"7089",1978,4,"12","M",4398
"7090",1978,4,"13","F",4263
"7091",1978,4,"13","M",4471
"7092",1978,4,"14","F",4536
"7093",1978,4,"14","M",4492
"7094",1978,4,"15","F",3631
"7095",1978,4,"15","M",3902
"7096",1978,4,"16","F",3526
"7097",1978,4,"16","M",3675
"7098",1978,4,"17","F",4200
"7099",1978,4,"17","M",4513
"7100",1978,4,"18","F",4512
"7101",1978,4,"18","M",4703
"7102",1978,4,"19","F",4198
"7103",1978,4,"19","M",4530
"7104",1978,4,"20","F",4114
"7105",1978,4,"20","M",4480
"7106",1978,4,"21","F",4339
"7107",1978,4,"21","M",4563
"7108",1978,4,"22","F",3700
"7109",1978,4,"22","M",4097
"7110",1978,4,"23","F",3433
"7111",1978,4,"23","M",3882
"7112",1978,4,"24","F",4400
"7113",1978,4,"24","M",4631
"7114",1978,4,"25","F",4466
"7115",1978,4,"25","M",4626
"7116",1978,4,"26","F",4416
"7117",1978,4,"26","M",4611
"7118",1978,4,"27","F",4280
"7119",1978,4,"27","M",4579
"7120",1978,4,"28","F",4504
"7121",1978,4,"28","M",4551
"7122",1978,4,"29","F",3747
"7123",1978,4,"29","M",4017
"7124",1978,4,"30","F",3479
"7125",1978,4,"30","M",3673
"7126",1978,4,"31","F",2
"7127",1978,4,"31","M",2
"7128",1978,4,"99","F",2
"7129",1978,4,"99","M",2
"7130",1978,5,"1","F",4291
"7131",1978,5,"1","M",4616
"7132",1978,5,"2","F",4561
"7133",1978,5,"2","M",4865
"7134",1978,5,"3","F",4410
"7135",1978,5,"3","M",4653
"7136",1978,5,"4","F",4102
"7137",1978,5,"4","M",4578
"7138",1978,5,"5","F",4445
"7139",1978,5,"5","M",4661
"7140",1978,5,"6","F",3747
"7141",1978,5,"6","M",3983
"7142",1978,5,"7","F",3639
"7143",1978,5,"7","M",3759
"7144",1978,5,"8","F",4389
"7145",1978,5,"8","M",4607
"7146",1978,5,"9","F",4584
"7147",1978,5,"9","M",4733
"7148",1978,5,"10","F",4645
"7149",1978,5,"10","M",4643
"7150",1978,5,"11","F",4267
"7151",1978,5,"11","M",4647
"7152",1978,5,"12","F",4352
"7153",1978,5,"12","M",4629
"7154",1978,5,"13","F",3817
"7155",1978,5,"13","M",3950
"7156",1978,5,"14","F",3630
"7157",1978,5,"14","M",3760
"7158",1978,5,"15","F",4426
"7159",1978,5,"15","M",4786
"7160",1978,5,"16","F",4441
"7161",1978,5,"16","M",4771
"7162",1978,5,"17","F",4340
"7163",1978,5,"17","M",4587
"7164",1978,5,"18","F",4318
"7165",1978,5,"18","M",4742
"7166",1978,5,"19","F",4379
"7167",1978,5,"19","M",4639
"7168",1978,5,"20","F",3881
"7169",1978,5,"20","M",4197
"7170",1978,5,"21","F",3691
"7171",1978,5,"21","M",3889
"7172",1978,5,"22","F",4279
"7173",1978,5,"22","M",4823
"7174",1978,5,"23","F",4518
"7175",1978,5,"23","M",4703
"7176",1978,5,"24","F",4477
"7177",1978,5,"24","M",4731
"7178",1978,5,"25","F",4456
"7179",1978,5,"25","M",4737
"7180",1978,5,"26","F",4547
"7181",1978,5,"26","M",4985
"7182",1978,5,"27","F",3902
"7183",1978,5,"27","M",4119
"7184",1978,5,"28","F",3807
"7185",1978,5,"28","M",3990
"7186",1978,5,"29","F",3775
"7187",1978,5,"29","M",4018
"7188",1978,5,"30","F",4554
"7189",1978,5,"30","M",5083
"7190",1978,5,"31","F",4585
"7191",1978,5,"31","M",5028
"7192",1978,5,"99","F",4
"7193",1978,5,"99","M",2
"7194",1978,6,"1","F",4612
"7195",1978,6,"1","M",4838
"7196",1978,6,"2","F",4386
"7197",1978,6,"2","M",4927
"7198",1978,6,"3","F",3836
"7199",1978,6,"3","M",4146
"7200",1978,6,"4","F",3617
"7201",1978,6,"4","M",3791
"7202",1978,6,"5","F",4459
"7203",1978,6,"5","M",4677
"7204",1978,6,"6","F",4655
"7205",1978,6,"6","M",4958
"7206",1978,6,"7","F",4520
"7207",1978,6,"7","M",4828
"7208",1978,6,"8","F",4510
"7209",1978,6,"8","M",4580
"7210",1978,6,"9","F",4527
"7211",1978,6,"9","M",4847
"7212",1978,6,"10","F",3930
"7213",1978,6,"10","M",4118
"7214",1978,6,"11","F",3628
"7215",1978,6,"11","M",3956
"7216",1978,6,"12","F",4437
"7217",1978,6,"12","M",4771
"7218",1978,6,"13","F",4631
"7219",1978,6,"13","M",4638
"7220",1978,6,"14","F",4315
"7221",1978,6,"14","M",4919
"7222",1978,6,"15","F",4552
"7223",1978,6,"15","M",4631
"7224",1978,6,"16","F",4594
"7225",1978,6,"16","M",4768
"7226",1978,6,"17","F",4056
"7227",1978,6,"17","M",4188
"7228",1978,6,"18","F",3710
"7229",1978,6,"18","M",4084
"7230",1978,6,"19","F",4560
"7231",1978,6,"19","M",4993
"7232",1978,6,"20","F",4697
"7233",1978,6,"20","M",4986
"7234",1978,6,"21","F",4555
"7235",1978,6,"21","M",4723
"7236",1978,6,"22","F",4558
"7237",1978,6,"22","M",4853
"7238",1978,6,"23","F",4657
"7239",1978,6,"23","M",4944
"7240",1978,6,"24","F",3905
"7241",1978,6,"24","M",4227
"7242",1978,6,"25","F",3909
"7243",1978,6,"25","M",4193
"7244",1978,6,"26","F",4514
"7245",1978,6,"26","M",4839
"7246",1978,6,"27","F",4822
"7247",1978,6,"27","M",5036
"7248",1978,6,"28","F",4670
"7249",1978,6,"28","M",5039
"7250",1978,6,"29","F",4637
"7251",1978,6,"29","M",5004
"7252",1978,6,"30","F",4927
"7253",1978,6,"30","M",5171
"7254",1978,6,"31","M",3
"7255",1978,6,"99","F",4
"7256",1978,6,"99","M",4
"7257",1978,7,"1","F",3954
"7258",1978,7,"1","M",4264
"7259",1978,7,"2","F",3851
"7260",1978,7,"2","M",4140
"7261",1978,7,"3","F",4480
"7262",1978,7,"3","M",4814
"7263",1978,7,"4","F",4023
"7264",1978,7,"4","M",4425
"7265",1978,7,"5","F",4782
"7266",1978,7,"5","M",4907
"7267",1978,7,"6","F",4900
"7268",1978,7,"6","M",5304
"7269",1978,7,"7","F",4989
"7270",1978,7,"7","M",5266
"7271",1978,7,"8","F",4256
"7272",1978,7,"8","M",4535
"7273",1978,7,"9","F",3933
"7274",1978,7,"9","M",4179
"7275",1978,7,"10","F",4727
"7276",1978,7,"10","M",5160
"7277",1978,7,"11","F",4794
"7278",1978,7,"11","M",5074
"7279",1978,7,"12","F",4816
"7280",1978,7,"12","M",4900
"7281",1978,7,"13","F",4773
"7282",1978,7,"13","M",5222
"7283",1978,7,"14","F",5060
"7284",1978,7,"14","M",5389
"7285",1978,7,"15","F",4280
"7286",1978,7,"15","M",4590
"7287",1978,7,"16","F",4139
"7288",1978,7,"16","M",4287
"7289",1978,7,"17","F",4821
"7290",1978,7,"17","M",5216
"7291",1978,7,"18","F",4995
"7292",1978,7,"18","M",5381
"7293",1978,7,"19","F",4867
"7294",1978,7,"19","M",5158
"7295",1978,7,"20","F",5049
"7296",1978,7,"20","M",5352
"7297",1978,7,"21","F",4931
"7298",1978,7,"21","M",5411
"7299",1978,7,"22","F",4419
"7300",1978,7,"22","M",4663
"7301",1978,7,"23","F",4133
"7302",1978,7,"23","M",4444
"7303",1978,7,"24","F",4898
"7304",1978,7,"24","M",5079
"7305",1978,7,"25","F",5009
"7306",1978,7,"25","M",5352
"7307",1978,7,"26","F",4989
"7308",1978,7,"26","M",5122
"7309",1978,7,"27","F",5008
"7310",1978,7,"27","M",5198
"7311",1978,7,"28","F",5093
"7312",1978,7,"28","M",5231
"7313",1978,7,"29","F",4256
"7314",1978,7,"29","M",4439
"7315",1978,7,"30","F",4104
"7316",1978,7,"30","M",4390
"7317",1978,7,"31","F",4851
"7318",1978,7,"31","M",5051
"7319",1978,7,"99","F",3
"7320",1978,8,"1","F",4909
"7321",1978,8,"1","M",5255
"7322",1978,8,"2","F",4753
"7323",1978,8,"2","M",5085
"7324",1978,8,"3","F",4971
"7325",1978,8,"3","M",5173
"7326",1978,8,"4","F",4922
"7327",1978,8,"4","M",5141
"7328",1978,8,"5","F",4297
"7329",1978,8,"5","M",4460
"7330",1978,8,"6","F",4074
"7331",1978,8,"6","M",4382
"7332",1978,8,"7","F",4929
"7333",1978,8,"7","M",5290
"7334",1978,8,"8","F",5040
"7335",1978,8,"8","M",5420
"7336",1978,8,"9","F",4993
"7337",1978,8,"9","M",5170
"7338",1978,8,"10","F",5148
"7339",1978,8,"10","M",5159
"7340",1978,8,"11","F",4936
"7341",1978,8,"11","M",5248
"7342",1978,8,"12","F",4317
"7343",1978,8,"12","M",4649
"7344",1978,8,"13","F",4175
"7345",1978,8,"13","M",4372
"7346",1978,8,"14","F",4912
"7347",1978,8,"14","M",5233
"7348",1978,8,"15","F",5021
"7349",1978,8,"15","M",5499
"7350",1978,8,"16","F",4901
"7351",1978,8,"16","M",5171
"7352",1978,8,"17","F",5132
"7353",1978,8,"17","M",5268
"7354",1978,8,"18","F",5020
"7355",1978,8,"18","M",5357
"7356",1978,8,"19","F",4260
"7357",1978,8,"19","M",4667
"7358",1978,8,"20","F",4155
"7359",1978,8,"20","M",4338
"7360",1978,8,"21","F",4801
"7361",1978,8,"21","M",5186
"7362",1978,8,"22","F",4952
"7363",1978,8,"22","M",5289
"7364",1978,8,"23","F",4833
"7365",1978,8,"23","M",5081
"7366",1978,8,"24","F",4957
"7367",1978,8,"24","M",5211
"7368",1978,8,"25","F",5074
"7369",1978,8,"25","M",5112
"7370",1978,8,"26","F",4271
"7371",1978,8,"26","M",4531
"7372",1978,8,"27","F",4134
"7373",1978,8,"27","M",4337
"7374",1978,8,"28","F",4857
"7375",1978,8,"28","M",5159
"7376",1978,8,"29","F",4979
"7377",1978,8,"29","M",5421
"7378",1978,8,"30","F",4948
"7379",1978,8,"30","M",5133
"7380",1978,8,"31","F",4849
"7381",1978,8,"31","M",5017
"7382",1978,8,"99","F",2
"7383",1978,8,"99","M",8
"7384",1978,9,"1","F",4818
"7385",1978,9,"1","M",5315
"7386",1978,9,"2","F",4217
"7387",1978,9,"2","M",4374
"7388",1978,9,"3","F",4066
"7389",1978,9,"3","M",4300
"7390",1978,9,"4","F",4152
"7391",1978,9,"4","M",4340
"7392",1978,9,"5","F",4876
"7393",1978,9,"5","M",5168
"7394",1978,9,"6","F",5255
"7395",1978,9,"6","M",5465
"7396",1978,9,"7","F",4944
"7397",1978,9,"7","M",5365
"7398",1978,9,"8","F",4976
"7399",1978,9,"8","M",5408
"7400",1978,9,"9","F",4456
"7401",1978,9,"9","M",4579
"7402",1978,9,"10","F",4241
"7403",1978,9,"10","M",4409
"7404",1978,9,"11","F",5032
"7405",1978,9,"11","M",5133
"7406",1978,9,"12","F",5177
"7407",1978,9,"12","M",5262
"7408",1978,9,"13","F",4948
"7409",1978,9,"13","M",5222
"7410",1978,9,"14","F",5044
"7411",1978,9,"14","M",5235
"7412",1978,9,"15","F",4991
"7413",1978,9,"15","M",5292
"7414",1978,9,"16","F",4417
"7415",1978,9,"16","M",4770
"7416",1978,9,"17","F",4250
"7417",1978,9,"17","M",4475
"7418",1978,9,"18","F",4960
"7419",1978,9,"18","M",5364
"7420",1978,9,"19","F",5332
"7421",1978,9,"19","M",5396
"7422",1978,9,"20","F",5121
"7423",1978,9,"20","M",5383
"7424",1978,9,"21","F",5107
"7425",1978,9,"21","M",5411
"7426",1978,9,"22","F",5048
"7427",1978,9,"22","M",5322
"7428",1978,9,"23","F",4282
"7429",1978,9,"23","M",4469
"7430",1978,9,"24","F",4288
"7431",1978,9,"24","M",4373
"7432",1978,9,"25","F",5088
"7433",1978,9,"25","M",5346
"7434",1978,9,"26","F",5173
"7435",1978,9,"26","M",5345
"7436",1978,9,"27","F",5113
"7437",1978,9,"27","M",5246
"7438",1978,9,"28","F",4968
"7439",1978,9,"28","M",5230
"7440",1978,9,"29","F",5157
"7441",1978,9,"29","M",5229
"7442",1978,9,"30","F",4226
"7443",1978,9,"30","M",4437
"7444",1978,9,"31","F",2
"7445",1978,9,"31","M",3
"7446",1978,9,"99","F",2
"7447",1978,9,"99","M",5
"7448",1978,10,"1","F",4214
"7449",1978,10,"1","M",4487
"7450",1978,10,"2","F",4922
"7451",1978,10,"2","M",5027
"7452",1978,10,"3","F",5140
"7453",1978,10,"3","M",5248
"7454",1978,10,"4","F",4938
"7455",1978,10,"4","M",5007
"7456",1978,10,"5","F",4844
"7457",1978,10,"5","M",5120
"7458",1978,10,"6","F",4910
"7459",1978,10,"6","M",5156
"7460",1978,10,"7","F",4243
"7461",1978,10,"7","M",4380
"7462",1978,10,"8","F",4181
"7463",1978,10,"8","M",4210
"7464",1978,10,"9","F",4891
"7465",1978,10,"9","M",4893
"7466",1978,10,"10","F",5110
"7467",1978,10,"10","M",5251
"7468",1978,10,"11","F",4832
"7469",1978,10,"11","M",5061
"7470",1978,10,"12","F",4828
"7471",1978,10,"12","M",5006
"7472",1978,10,"13","F",4663
"7473",1978,10,"13","M",5114
"7474",1978,10,"14","F",4165
"7475",1978,10,"14","M",4401
"7476",1978,10,"15","F",3942
"7477",1978,10,"15","M",3948
"7478",1978,10,"16","F",4638
"7479",1978,10,"16","M",4909
"7480",1978,10,"17","F",4988
"7481",1978,10,"17","M",4968
"7482",1978,10,"18","F",4655
"7483",1978,10,"18","M",4754
"7484",1978,10,"19","F",4653
"7485",1978,10,"19","M",4861
"7486",1978,10,"20","F",4808
"7487",1978,10,"20","M",4836
"7488",1978,10,"21","F",4134
"7489",1978,10,"21","M",4289
"7490",1978,10,"22","F",3960
"7491",1978,10,"22","M",3989
"7492",1978,10,"23","F",4628
"7493",1978,10,"23","M",4808
"7494",1978,10,"24","F",4703
"7495",1978,10,"24","M",4885
"7496",1978,10,"25","F",4594
"7497",1978,10,"25","M",4744
"7498",1978,10,"26","F",4648
"7499",1978,10,"26","M",4867
"7500",1978,10,"27","F",4682
"7501",1978,10,"27","M",4869
"7502",1978,10,"28","F",4154
"7503",1978,10,"28","M",4271
"7504",1978,10,"29","F",3877
"7505",1978,10,"29","M",4291
"7506",1978,10,"30","F",4586
"7507",1978,10,"30","M",4886
"7508",1978,10,"31","F",4503
"7509",1978,10,"31","M",4846
"7510",1978,10,"99","F",2
"7511",1978,10,"99","M",8
"7512",1978,11,"1","F",4486
"7513",1978,11,"1","M",4854
"7514",1978,11,"2","F",4528
"7515",1978,11,"2","M",4733
"7516",1978,11,"3","F",4729
"7517",1978,11,"3","M",5058
"7518",1978,11,"4","F",4118
"7519",1978,11,"4","M",4145
"7520",1978,11,"5","F",3774
"7521",1978,11,"5","M",4253
"7522",1978,11,"6","F",4596
"7523",1978,11,"6","M",4930
"7524",1978,11,"7","F",4790
"7525",1978,11,"7","M",4999
"7526",1978,11,"8","F",4670
"7527",1978,11,"8","M",4854
"7528",1978,11,"9","F",4687
"7529",1978,11,"9","M",4935
"7530",1978,11,"10","F",4689
"7531",1978,11,"10","M",4984
"7532",1978,11,"11","F",4083
"7533",1978,11,"11","M",4284
"7534",1978,11,"12","F",3905
"7535",1978,11,"12","M",4081
"7536",1978,11,"13","F",4676
"7537",1978,11,"13","M",4953
"7538",1978,11,"14","F",4866
"7539",1978,11,"14","M",5165
"7540",1978,11,"15","F",4674
"7541",1978,11,"15","M",4877
"7542",1978,11,"16","F",4731
"7543",1978,11,"16","M",4847
"7544",1978,11,"17","F",4726
"7545",1978,11,"17","M",5130
"7546",1978,11,"18","F",4028
"7547",1978,11,"18","M",4417
"7548",1978,11,"19","F",3832
"7549",1978,11,"19","M",4045
"7550",1978,11,"20","F",4605
"7551",1978,11,"20","M",4998
"7552",1978,11,"21","F",4847
"7553",1978,11,"21","M",5114
"7554",1978,11,"22","F",4615
"7555",1978,11,"22","M",4951
"7556",1978,11,"23","F",3860
"7557",1978,11,"23","M",4066
"7558",1978,11,"24","F",4363
"7559",1978,11,"24","M",4690
"7560",1978,11,"25","F",4045
"7561",1978,11,"25","M",4245
"7562",1978,11,"26","F",3976
"7563",1978,11,"26","M",4105
"7564",1978,11,"27","F",4845
"7565",1978,11,"27","M",4990
"7566",1978,11,"28","F",4866
"7567",1978,11,"28","M",4960
"7568",1978,11,"29","F",4575
"7569",1978,11,"29","M",4877
"7570",1978,11,"30","F",4521
"7571",1978,11,"30","M",4889
"7572",1978,11,"31","F",2
"7573",1978,11,"31","M",3
"7574",1978,11,"99","F",2
"7575",1978,11,"99","M",1
"7576",1978,12,"1","F",4779
"7577",1978,12,"1","M",4835
"7578",1978,12,"2","F",4247
"7579",1978,12,"2","M",4297
"7580",1978,12,"3","F",4087
"7581",1978,12,"3","M",4124
"7582",1978,12,"4","F",4836
"7583",1978,12,"4","M",4943
"7584",1978,12,"5","F",4884
"7585",1978,12,"5","M",5011
"7586",1978,12,"6","F",4622
"7587",1978,12,"6","M",4797
"7588",1978,12,"7","F",4660
"7589",1978,12,"7","M",4837
"7590",1978,12,"8","F",4488
"7591",1978,12,"8","M",4929
"7592",1978,12,"9","F",4084
"7593",1978,12,"9","M",4263
"7594",1978,12,"10","F",3894
"7595",1978,12,"10","M",4210
"7596",1978,12,"11","F",4786
"7597",1978,12,"11","M",4911
"7598",1978,12,"12","F",4947
"7599",1978,12,"12","M",5125
"7600",1978,12,"13","F",4668
"7601",1978,12,"13","M",4864
"7602",1978,12,"14","F",4707
"7603",1978,12,"14","M",4832
"7604",1978,12,"15","F",4763
"7605",1978,12,"15","M",5200
"7606",1978,12,"16","F",4163
"7607",1978,12,"16","M",4359
"7608",1978,12,"17","F",4039
"7609",1978,12,"17","M",4147
"7610",1978,12,"18","F",5142
"7611",1978,12,"18","M",5071
"7612",1978,12,"19","F",5181
"7613",1978,12,"19","M",5436
"7614",1978,12,"20","F",4835
"7615",1978,12,"20","M",5170
"7616",1978,12,"21","F",4615
"7617",1978,12,"21","M",4803
"7618",1978,12,"22","F",4465
"7619",1978,12,"22","M",4563
"7620",1978,12,"23","F",3883
"7621",1978,12,"23","M",4069
"7622",1978,12,"24","F",3858
"7623",1978,12,"24","M",4116
"7624",1978,12,"25","F",3846
"7625",1978,12,"25","M",4014
"7626",1978,12,"26","F",4287
"7627",1978,12,"26","M",4624
"7628",1978,12,"27","F",4904
"7629",1978,12,"27","M",5020
"7630",1978,12,"28","F",4979
"7631",1978,12,"28","M",5211
"7632",1978,12,"29","F",5097
"7633",1978,12,"29","M",5316
"7634",1978,12,"30","F",4168
"7635",1978,12,"30","M",4319
"7636",1978,12,"31","F",3836
"7637",1978,12,"31","M",4202
"7638",1978,12,"99","F",10
"7639",1978,12,"99","M",2
"7640",1979,1,"1","F",4016
"7641",1979,1,"1","M",4205
"7642",1979,1,"2","F",4245
"7643",1979,1,"2","M",4610
"7644",1979,1,"3","F",4522
"7645",1979,1,"3","M",4829
"7646",1979,1,"4","F",4612
"7647",1979,1,"4","M",4817
"7648",1979,1,"5","F",4689
"7649",1979,1,"5","M",4897
"7650",1979,1,"6","F",4117
"7651",1979,1,"6","M",4453
"7652",1979,1,"7","F",3861
"7653",1979,1,"7","M",4152
"7654",1979,1,"8","F",4704
"7655",1979,1,"8","M",4820
"7656",1979,1,"9","F",4535
"7657",1979,1,"9","M",4775
"7658",1979,1,"10","F",4548
"7659",1979,1,"10","M",4868
"7660",1979,1,"11","F",4590
"7661",1979,1,"11","M",4819
"7662",1979,1,"12","F",4757
"7663",1979,1,"12","M",4913
"7664",1979,1,"13","F",4212
"7665",1979,1,"13","M",4437
"7666",1979,1,"14","F",4039
"7667",1979,1,"14","M",4134
"7668",1979,1,"15","F",4626
"7669",1979,1,"15","M",4928
"7670",1979,1,"16","F",4697
"7671",1979,1,"16","M",5108
"7672",1979,1,"17","F",4655
"7673",1979,1,"17","M",4858
"7674",1979,1,"18","F",4664
"7675",1979,1,"18","M",4831
"7676",1979,1,"19","F",4765
"7677",1979,1,"19","M",5110
"7678",1979,1,"20","F",4082
"7679",1979,1,"20","M",4396
"7680",1979,1,"21","F",3888
"7681",1979,1,"21","M",4131
"7682",1979,1,"22","F",4732
"7683",1979,1,"22","M",4973
"7684",1979,1,"23","F",4741
"7685",1979,1,"23","M",5053
"7686",1979,1,"24","F",4657
"7687",1979,1,"24","M",4899
"7688",1979,1,"25","F",4680
"7689",1979,1,"25","M",4976
"7690",1979,1,"26","F",4758
"7691",1979,1,"26","M",5051
"7692",1979,1,"27","F",4041
"7693",1979,1,"27","M",4331
"7694",1979,1,"28","F",4034
"7695",1979,1,"28","M",4201
"7696",1979,1,"29","F",4768
"7697",1979,1,"29","M",4964
"7698",1979,1,"30","F",4545
"7699",1979,1,"30","M",4975
"7700",1979,1,"31","F",4767
"7701",1979,1,"31","M",4809
"7702",1979,2,"1","F",4487
"7703",1979,2,"1","M",4848
"7704",1979,2,"2","F",4810
"7705",1979,2,"2","M",5085
"7706",1979,2,"3","F",4116
"7707",1979,2,"3","M",4472
"7708",1979,2,"4","F",3967
"7709",1979,2,"4","M",4226
"7710",1979,2,"5","F",4733
"7711",1979,2,"5","M",4829
"7712",1979,2,"6","F",4801
"7713",1979,2,"6","M",5034
"7714",1979,2,"7","F",4682
"7715",1979,2,"7","M",4960
"7716",1979,2,"8","F",4604
"7717",1979,2,"8","M",4973
"7718",1979,2,"9","F",4740
"7719",1979,2,"9","M",4935
"7720",1979,2,"10","F",4160
"7721",1979,2,"10","M",4416
"7722",1979,2,"11","F",4074
"7723",1979,2,"11","M",4120
"7724",1979,2,"12","F",4730
"7725",1979,2,"12","M",4933
"7726",1979,2,"13","F",4725
"7727",1979,2,"13","M",4938
"7728",1979,2,"14","F",4872
"7729",1979,2,"14","M",5166
"7730",1979,2,"15","F",4709
"7731",1979,2,"15","M",5016
"7732",1979,2,"16","F",4782
"7733",1979,2,"16","M",5041
"7734",1979,2,"17","F",4172
"7735",1979,2,"17","M",4244
"7736",1979,2,"18","F",4043
"7737",1979,2,"18","M",4152
"7738",1979,2,"19","F",4525
"7739",1979,2,"19","M",4754
"7740",1979,2,"20","F",4962
"7741",1979,2,"20","M",5090
"7742",1979,2,"21","F",4764
"7743",1979,2,"21","M",5012
"7744",1979,2,"22","F",4701
"7745",1979,2,"22","M",4996
"7746",1979,2,"23","F",4891
"7747",1979,2,"23","M",5209
"7748",1979,2,"24","F",4153
"7749",1979,2,"24","M",4472
"7750",1979,2,"25","F",4050
"7751",1979,2,"25","M",4209
"7752",1979,2,"26","F",4627
"7753",1979,2,"26","M",4940
"7754",1979,2,"27","F",4849
"7755",1979,2,"27","M",4902
"7756",1979,2,"28","F",4740
"7757",1979,2,"28","M",4922
"7758",1979,2,"99","F",5
"7759",1979,2,"99","M",1
"7760",1979,3,"1","F",4776
"7761",1979,3,"1","M",5038
"7762",1979,3,"2","F",4839
"7763",1979,3,"2","M",4914
"7764",1979,3,"3","F",4217
"7765",1979,3,"3","M",4514
"7766",1979,3,"4","F",3967
"7767",1979,3,"4","M",4261
"7768",1979,3,"5","F",4737
"7769",1979,3,"5","M",4960
"7770",1979,3,"6","F",4640
"7771",1979,3,"6","M",5027
"7772",1979,3,"7","F",4657
"7773",1979,3,"7","M",4946
"7774",1979,3,"8","F",4704
"7775",1979,3,"8","M",5075
"7776",1979,3,"9","F",4758
"7777",1979,3,"9","M",5059
"7778",1979,3,"10","F",4113
"7779",1979,3,"10","M",4418
"7780",1979,3,"11","F",3880
"7781",1979,3,"11","M",4050
"7782",1979,3,"12","F",4769
"7783",1979,3,"12","M",4855
"7784",1979,3,"13","F",4668
"7785",1979,3,"13","M",4901
"7786",1979,3,"14","F",4685
"7787",1979,3,"14","M",4944
"7788",1979,3,"15","F",4599
"7789",1979,3,"15","M",4951
"7790",1979,3,"16","F",4695
"7791",1979,3,"16","M",4981
"7792",1979,3,"17","F",4195
"7793",1979,3,"17","M",4338
"7794",1979,3,"18","F",3885
"7795",1979,3,"18","M",4306
"7796",1979,3,"19","F",4729
"7797",1979,3,"19","M",4972
"7798",1979,3,"20","F",4864
"7799",1979,3,"20","M",5246
"7800",1979,3,"21","F",4700
"7801",1979,3,"21","M",5004
"7802",1979,3,"22","F",4563
"7803",1979,3,"22","M",5034
"7804",1979,3,"23","F",4719
"7805",1979,3,"23","M",5060
"7806",1979,3,"24","F",4179
"7807",1979,3,"24","M",4384
"7808",1979,3,"25","F",4020
"7809",1979,3,"25","M",4036
"7810",1979,3,"26","F",4553
"7811",1979,3,"26","M",4961
"7812",1979,3,"27","F",4761
"7813",1979,3,"27","M",5176
"7814",1979,3,"28","F",4790
"7815",1979,3,"28","M",5035
"7816",1979,3,"29","F",4646
"7817",1979,3,"29","M",4976
"7818",1979,3,"30","F",4844
"7819",1979,3,"30","M",5012
"7820",1979,3,"31","F",4212
"7821",1979,3,"31","M",4260
"7822",1979,3,"99","F",2
"7823",1979,3,"99","M",2
"7824",1979,4,"1","F",4049
"7825",1979,4,"1","M",4077
"7826",1979,4,"2","F",4509
"7827",1979,4,"2","M",4897
"7828",1979,4,"3","F",4589
"7829",1979,4,"3","M",5003
"7830",1979,4,"4","F",4691
"7831",1979,4,"4","M",4836
"7832",1979,4,"5","F",4697
"7833",1979,4,"5","M",4820
"7834",1979,4,"6","F",4628
"7835",1979,4,"6","M",4977
"7836",1979,4,"7","F",3979
"7837",1979,4,"7","M",4151
"7838",1979,4,"8","F",3792
"7839",1979,4,"8","M",4049
"7840",1979,4,"9","F",4743
"7841",1979,4,"9","M",4904
"7842",1979,4,"10","F",4765
"7843",1979,4,"10","M",4924
"7844",1979,4,"11","F",4609
"7845",1979,4,"11","M",4891
"7846",1979,4,"12","F",4757
"7847",1979,4,"12","M",4835
"7848",1979,4,"13","F",4310
"7849",1979,4,"13","M",4760
"7850",1979,4,"14","F",4089
"7851",1979,4,"14","M",4118
"7852",1979,4,"15","F",3697
"7853",1979,4,"15","M",3918
"7854",1979,4,"16","F",4643
"7855",1979,4,"16","M",4706
"7856",1979,4,"17","F",4750
"7857",1979,4,"17","M",5027
"7858",1979,4,"18","F",4592
"7859",1979,4,"18","M",4903
"7860",1979,4,"19","F",4469
"7861",1979,4,"19","M",4779
"7862",1979,4,"20","F",4806
"7863",1979,4,"20","M",4823
"7864",1979,4,"21","F",3974
"7865",1979,4,"21","M",4223
"7866",1979,4,"22","F",3823
"7867",1979,4,"22","M",4098
"7868",1979,4,"23","F",4580
"7869",1979,4,"23","M",4954
"7870",1979,4,"24","F",4711
"7871",1979,4,"24","M",5131
"7872",1979,4,"25","F",4801
"7873",1979,4,"25","M",4834
"7874",1979,4,"26","F",4522
